"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D"
"1632",90,4,0,2,0.916194677352905,0.333333333333333,-1.76225197315216,-1.163982629776,-0.857244551181793,-0.29826745390892
"1633",45,1,0,57,0.959938526153564,0.977777777777778,1.02586317062378,-0.605335712432861,-0.359542667865753,-0.16377866268158
"1634",46,0,2,55,0.902309775352478,0.958333333333333,0.511581778526306,-0.366984874010086,-0.103240273892879,-0.142344161868095
"1635",57,0,0,44,0.996185839176178,1,-1.44053030014038,0.497986167669296,-0.440530329942703,-0.773222684860229
"1636",61,0,3,28,0.894581079483032,0.892857142857143,-1.65819382667542,-0.0927052646875381,-0.658193826675415,0.320074379444122
"1637",56,0,1,39,0.970683455467224,0.974358974358974,-1.50382101535797,-0.727772772312164,-0.503821015357971,0.179855614900589
"1638",57,0,1,36,0.971215426921844,0.972222222222222,-1.50650787353516,-0.726289510726929,-0.506507933139801,0.173581480979919
"1639",7,4,20,99,0.715051829814911,0.111111111111111,0.32856559753418,-0.0275106001645327,-0.838728010654449,0.544550657272339
"1640",18,7,13,97,0.705148994922638,0.354838709677419,0.309204488992691,-0.128602802753448,-0.780100464820862,0.0865654274821281
"1641",9,3,19,105,0.716315865516663,0.214285714285714,0.333523333072662,-0.103241741657257,-0.835432350635529,0.0777843967080116
"1642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",75,2,5,29,0.816452205181122,0.774193548387097,0.603790163993835,-0.135575711727142,0.600834786891937,0.0545479618012905
"1644",69,1,7,33,0.820487082004547,0.764705882352941,0.558164596557617,-0.157370269298553,0.550572276115417,0.0480954758822918
"1645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",49,2,6,46,0.805336952209473,0.833333333333333,0.358224451541901,-0.266020357608795,0.0791708528995514,-0.110448412597179
"1648",0,0,3,99,0.846704244613647,0,-0.680000007152557,0,1,0
"1649",10,2,1,89,0.893432259559631,0.727272727272727,0.389999985694885,-0.947149813175201,-0.901517391204834,0.115449577569962
"1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",110,17,2,11,0.768037021160126,0.321428571428571,0.376744985580444,-0.289595723152161,0.783843874931335,-0.0484141260385513
"1654",80,1,4,40,0.884543776512146,0.878048780487805,0.695778667926788,-0.313232630491257,0.444846659898758,-0.124298296868801
"1655",83,0,8,39,0.853615045547485,0.794871794871795,0.742486596107483,-0.302075058221817,0.519318997859955,-0.113603986799717
"1656",83,0,6,42,0.897534847259521,0.857142857142857,1.10727024078369,-0.443201184272766,0.527313768863678,-0.0885730311274529
"1657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",100,4,3,30,0.849294245243073,0.794117647058823,1.71322858333588,0.0561951547861099,0.713228583335876,-0.0416962429881096
"1661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",78,0,0,65,0.991840183734894,1,-1.44257998466492,-0.284655630588531,-0.442579925060272,0.744561076164246
"1664",79,3,7,53,0.809978902339935,0.821428571428571,0.5088991522789,-0.0420124568045139,0.374000549316406,-0.0461493209004402
"1665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",140,7,0,0,0.854565143585205,0,-0.809999942779541,0,-1,0
"1667",80,0,2,49,0.952470898628235,0.959183673469388,-1.49651682376862,0.143785357475281,-0.496516823768616,-0.694847702980042
"1668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",78,1,9,42,0.844019174575806,0.767441860465116,0.685434460639954,-0.226199313998222,0.527571082115173,-0.0266390573233366
"1672",82,0,5,47,0.890808999538422,0.893617021276596,1.56647205352783,-0.222647935152054,0.566471993923187,0.14191997051239
"1673",80,0,3,54,0.915602326393127,0.944444444444444,1.30658769607544,-0.38328692317009,0.482728570699692,-0.0325768925249577
"1674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",43,0,2,60,0.91833758354187,0.955555555555556,0.681605458259583,-0.170983821153641,-0.116969026625156,-0.2516710460186
"1678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",60,2,4,57,0.897444546222687,0.898305084745763,0.564038217067719,-0.239678546786308,0.0115010598674417,-0.179824978113174
"1680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",67,3,6,54,0.852535009384155,0.842105263157895,0.504090070724487,-0.219611957669258,0.207560077309608,-0.132673427462578
"1682",60,3,8,50,0.811372697353363,0.792452830188679,0.418054729700089,-0.197889268398285,0.209089383482933,-0.136085405945778
"1683",67,2,4,54,0.878390550613403,0.892857142857143,0.602482974529266,-0.207894787192345,0.189846992492676,-0.214557588100433
"1684",65,2,7,54,0.815287411212921,0.839285714285714,0.411287844181061,-0.208938598632812,0.143859699368477,-0.160296425223351
"1685",65,0,1,60,0.960374236106873,0.983333333333333,1.05539798736572,-0.357920527458191,0.0553979314863682,-0.225680381059647
"1686",103,15,2,7,0.74560958147049,0.227272727272727,0.395526736974716,0.021404642611742,0.830296337604523,0.557322263717651
"1687",62,0,1,63,0.968803763389587,0.984126984126984,1.03429412841797,-0.594801604747772,-0.0342941768467426,-0.209957718849182
"1688",77,5,13,36,0.768230020999908,0.560975609756098,0.527701914310455,-0.040874257683754,0.571413040161133,-0.152430042624474
"1689",67,2,10,47,0.788189113140106,0.755102040816326,0.36209625005722,-0.283583581447601,0.290484577417374,-0.125710710883141
"1690",65,1,3,57,0.892409026622772,0.931034482758621,0.688783705234528,-0.108457118272781,0.162336438894272,-0.267617434263229
"1691",68,2,3,57,0.875620543956757,0.915254237288136,0.623289167881012,-0.0590467639267445,0.212103113532066,-0.1817487180233
"1692",69,0,1,63,0.962810277938843,0.984126984126984,1.15670263767242,0.10937973856926,0.156702667474747,-0.173368141055107
"1693",60,0,2,70,0.93453711271286,0.967741935483871,0.685936748981476,-0.366363942623138,-0.13164621591568,-0.216744124889374
"1694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",111,2,2,7,0.933132946491241,0.555555555555556,1.79726672172546,0.3243428170681,0.814058601856232,0.454820543527603
"1698",67,2,3,59,0.8868288397789,0.918032786885246,-0.527710914611816,-0.0454125702381134,-0.227403819561005,0.0395522080361843
"1699",67,0,3,67,0.911555528640747,0.955223880597015,0.619100570678711,-0.295287698507309,0.0790706276893616,-0.1788439899683
"1700",66,4,1,65,0.902991771697998,0.925373134328358,-0.577869892120361,0.0283295754343271,0.0260480921715498,0.486668646335602
"1701",68,1,3,58,0.921127140522003,0.932203389830508,-0.653376162052155,-0.244628772139549,-0.311604082584381,0.0812067314982414
"1702",69,3,1,63,0.889013648033142,0.939393939393939,-0.519867181777954,0.150051549077034,-0.0925998464226723,-0.166638240218163
"1703",73,3,3,55,0.916513919830322,0.896551724137931,0.89424592256546,-0.124129004776478,0.283828586339951,-0.204550504684448
"1704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",91,9,3,7,0.823021531105042,0.25,0.666184306144714,-0.053225040435791,0.749338686466217,0.0677191764116287
"1706",97,9,0,4,0.757634341716766,0.307692307692308,0.279814600944519,0.0912616476416588,0.981505751609802,0.124920934438705
"1707",99,8,1,5,0.816636621952057,0.307692307692308,0.538693904876709,-0.0541309006512165,0.830613255500793,0.0970269963145256
"1708",93,13,3,2,0.769569277763367,-0.0666666666666667,0.355582267045975,0.106752961874008,0.815184891223907,-0.0351201370358467
"1709",75,1,8,23,0.817836165428162,0.625,0.564394950866699,-0.144376143813133,0.54374498128891,-0.0587596073746681
"1710",125,9,0,0,0.822365760803223,0,-0.620000004768372,0,-1,0
"1711",75,0,1,48,0.974877893924713,0.979166666666667,-1.58460426330566,1.00719225406647,-0.425464391708374,-0.469693422317505
"1712",71,2,5,61,0.903290092945099,0.888888888888889,0.624228537082672,-0.238926157355309,0.145327359437943,-0.205645397305489
"1713",70,0,3,67,0.92153662443161,0.955223880597015,0.703427016735077,-0.213343977928162,0.0793706327676773,-0.245364278554916
"1714",71,3,12,54,0.784202396869659,0.736842105263158,0.30326646566391,-0.353342115879059,0.196337819099426,-0.0857429653406143
"1715",73,1,2,65,0.92145562171936,0.954545454545455,0.77049320936203,-0.182343974709511,0.108269780874252,-0.286086142063141
"1716",73,1,3,65,0.921221315860748,0.939393939393939,0.751337230205536,-0.20528981089592,0.106772169470787,-0.278458148241043
"1717",74,2,3,64,0.925409317016602,0.924242424242424,0.842827379703522,-0.240359053015709,0.151264920830727,-0.280111581087112
"1718",71,0,3,65,0.940908074378967,0.953846153846154,0.713045060634613,-0.365416496992111,0.103802993893623,-0.229047983884811
"1719",69,0,3,67,0.945626676082611,0.955223880597015,0.780893445014954,-0.396170198917389,0.0745443552732468,-0.237458288669586
"1720",69,2,3,66,0.940676093101501,0.926470588235294,1.10076642036438,-0.270338982343674,0.100766390562057,-0.301714390516281
"1721",78,4,6,50,0.84500515460968,0.814814814814815,0.557910621166229,0.020606217905879,0.337428510189056,0.707455635070801
"1722",70,0,1,68,0.962976932525635,0.985294117647059,1.05104875564575,-0.399569302797318,0.0510487966239452,-0.245864883065224
"1723",71,1,2,68,0.952121138572693,0.956521739130435,1.07383155822754,-0.27691376209259,0.0738314986228943,-0.27868664264679
"1724",70,1,2,67,0.951461791992188,0.955882352941177,1.07356023788452,-0.277282357215881,0.0735602080821991,-0.280658155679703
"1725",71,2,3,66,0.937191307544708,0.926470588235294,1.10071158409119,-0.0833252593874931,0.100711643695831,-0.20027007162571
"1726",71,0,1,69,0.963438093662262,0.985507246376812,1.05127334594727,-0.399605244398117,0.0512733981013298,-0.244449466466904
"1727",71,0,2,70,0.950612246990204,0.971428571428571,1.07446706295013,-0.336992651224136,0.0744670704007149,-0.286415427923203
"1728",78,4,9,52,0.803962528705597,0.767857142857143,0.484854191541672,-0.079319566488266,0.370894402265549,-0.0917967483401299
"1729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",6,5,26,34,0.502599835395813,0.03125,-0.0200000405311584,0,0.700484752655029,0
"1735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",42,4,0,77,0.887349367141724,0.904761904761905,0.626579880714417,-0.002668536035344,-0.427282154560089,-0.739382922649384
"1739",83,2,4,21,0.891334593296051,0.739130434782609,-1.67578363418579,-0.0981947481632233,-0.675783634185791,-0.127463117241859
"1740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741",59,0,4,35,0.900615692138672,0.885714285714286,-1.60331892967224,-0.1364416629076,-0.603318989276886,0.505553722381592
"1742",69,4,13,33,0.764550924301147,0.540540540540541,0.338536232709885,-0.288426101207733,0.467290043830872,-0.073811911046505
"1743",68,3,3,55,0.885571122169495,0.896551724137931,0.595173120498657,0.0002927997848019,0.184911087155342,-0.789390683174133
"1744",68,2,4,61,0.90900182723999,0.904761904761905,0.753861963748932,-0.22564722597599,0.230669856071472,-0.200330466032028
"1745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",132,5,0,0,0.834071099758148,0,0.620000004768372,0,1,0
"1747",76,2,4,56,0.856013178825378,0.896551724137931,0.595582604408264,0.0142885250970721,0.334154307842255,-0.942518413066864
"1748",74,4,7,58,0.84503847360611,0.82258064516129,0.51220965385437,-0.14595852792263,0.262422770261765,-0.155454412102699
"1749",78,2,3,60,0.900876760482788,0.919354838709677,0.865397214889526,-0.052991259843111,0.336849451065063,-0.0396100506186485
"1750",80,2,3,59,0.911453306674957,0.918032786885246,0.945160984992981,0.0238384958356619,0.347036898136139,-0.605089485645294
"1751",77,2,4,56,0.871497392654419,0.896551724137931,0.684673428535461,-0.110735304653645,0.358254134654999,-0.146922782063484
"1752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757",115,5,0,0,0.874433279037476,0,-1,0,-1,0
"1758",39,13,3,64,0.741463899612427,0.619047619047619,0.356627285480499,0.00371034163981676,-0.478604733943939,0.202577739953995
"1759",97,13,3,3,0.763346493244171,0,-0.393577069044113,0.122979789972305,-0.933148562908173,0.0582846216857433
"1760",74,3,9,32,0.780131638050079,0.657142857142857,-0.499995678663254,-0.209171622991562,-0.632371187210083,0.057428814470768
"1761",65,0,0,46,0.996415197849274,1,-1.5390008687973,0.652785778045654,-0.287086308002472,-0.848951399326324
"1762",112,4,0,0,0.824086964130402,0,-0.639999985694885,0,-1,0
"1763",64,1,3,46,0.8936368227005,0.914893617021277,-0.503705680370331,0.530977010726929,-0.297088414430618,-0.0614515654742718
"1764",78,24,1,9,0.590473294258118,0.242424242424242,0.127430886030197,-0.191830694675446,0.901647329330444,-0.0741105005145073
"1765",102,5,4,4,0.780529141426086,0,0.300000011920929,-0.36567947268486,0.79816460609436,-0.424304187297821
"1766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",108,3,0,0,0.873545289039612,0,0.840000033378601,0,1,0
"1769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",79,1,4,15,0.907846331596375,0.6875,-1.7188892364502,0.188049212098122,-0.718889176845551,-0.121823526918888
"1771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",97,6,5,18,0.850518047809601,0.541666666666667,-1.72552669048309,-0.372119337320328,-0.725526690483093,-0.0440680608153343
"1774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",97,5,4,4,0.855984807014465,0,0.596117854118347,0.491523802280426,0.968413710594177,0.249348938465118
"1778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",96,5,6,35,0.859693229198456,0.725,1.67741465568542,-0.227432414889336,0.67741471529007,0.214159324765205
"1781",91,2,6,37,0.864138960838318,0.794871794871795,1.64250540733337,-0.274339705705643,0.642505466938019,0.0732014402747154
"1782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783",82,2,11,38,0.812810778617859,0.675,-0.713732719421387,0.236834719777107,-0.632725656032562,0.00436467723920941
"1784",110,3,0,8,0.912811994552612,0.727272727272727,0.909270942211151,-0.673744082450867,0.843892335891724,-0.185361281037331
"1785",122,4,0,0,0.927314639091492,0,1.77096319198608,0,0.996744453907013,0
"1786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",71,3,5,52,0.817357301712036,0.854545454545454,-0.40199613571167,-0.125025004148483,-0.27527591586113,-0.103513486683369
"1788",81,1,2,59,0.934847950935364,0.95,1.11273884773254,-0.253737658262253,0.369133710861206,-0.184349045157433
"1789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",82,1,9,35,0.865929841995239,0.722222222222222,-1.66704487800598,0.01646932028234,-0.667044937610626,0.176073998212814
"1796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",92,3,7,33,0.803782522678375,0.722222222222222,0.789227962493896,-0.00307476241141558,0.659612417221069,0.713998973369598
"1801",95,2,4,29,0.838865756988525,0.806451612903226,1.3409880399704,-0.225205585360527,0.702227234840393,0.0602524876594543
"1802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",66,4,8,18,0.757263779640198,0.454545454545455,-0.313609898090363,0.120600417256355,-0.571659445762634,0.0561891533434391
"1805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",129,3,0,8,0.861908316612244,0.727272727272727,0.389999985694885,-0.720251619815826,0.964861273765564,-0.262759506702423
"1807",136,7,0,0,0.754830718040466,0,0.330000042915344,0,1,0
"1808",75,2,6,57,0.814958393573761,0.864406779661017,-0.423357427120209,0.192034929990768,-0.32278236746788,-0.0585801228880882
"1809",61,7,12,64,0.683337926864624,0.732394366197183,0.240283101797104,-0.152587965130806,-0.014419567771256,-0.0651103481650352
"1810",74,2,7,45,0.814812958240509,0.808510638297872,-0.394619822502136,0.298554569482803,-0.370757609605789,0.0122470799833536
"1811",89,5,7,35,0.824731767177582,0.7,-0.474518656730652,0.569660127162933,-0.631494283676147,-0.0354546904563904
"1812",132,2,1,8,0.902583837509155,0.7,0.460000038146973,-0.910718262195587,0.955536842346191,-0.29487144947052
"1813",105,29,0,5,0.585979819297791,0.147058823529412,0.129999995231628,-0.115245416760445,0.934715390205383,-0.355397164821625
"1814",138,6,1,0,0.8697389960289,-0.166666666666667,-0.860000014305115,-0.424716651439667,-0.972205400466919,-0.183959469199181
"1815",94,6,5,22,0.772140681743622,0.607142857142857,-0.451142609119415,0.216200992465019,-0.736504018306732,0.0608143843710423
"1816",121,12,2,2,0.798729777336121,0,-0.482156336307526,0.163424521684647,-0.977477967739105,0.105445340275764
"1817",73,1,8,57,0.8395836353302,0.844827586206897,-0.522514998912811,-0.178376972675323,-0.416111588478088,0.0523788966238499
"1818",91,4,0,5,0.931236326694489,0.555555555555556,-1.73280310630798,-0.30565744638443,-0.845354795455933,-0.268224686384201
"1819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820",72,1,3,33,0.923626303672791,0.882352941176471,-0.813922703266144,0.815508365631104,-0.547523498535156,-0.133222490549088
"1821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822",108,12,0,0,0.751862645149231,0,-0.370000004768372,0,-1,0
"1823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825",123,6,0,0,0.883004069328308,0,0.689999997615814,0,1,0
"1826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830",80,0,2,43,0.967254281044006,0.953488372093023,-1.56662845611572,0.970507621765137,-0.518852829933167,-0.264285624027252
"1831",61,14,6,63,0.71696925163269,0.701492537313433,-0.242483198642731,0.310492902994156,0.0710143819451332,-0.0874814614653587
"1832",0,0,45,91,0.529174625873566,0,0.0699999332427979,0,-1,0
"1833",76,1,4,54,0.872670829296112,0.909090909090909,-0.511450052261353,0.278914242982864,-0.304458677768707,-0.00518334098160267
"1834",75,1,3,59,0.903546154499054,0.933333333333333,-0.649552762508392,0.0122864879667759,-0.32954153418541,0.568016588687897
"1835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837",79,2,9,30,0.85066682100296,0.65625,-0.626297354698181,0.14069576561451,-0.595817565917969,-0.0789130181074142
"1838",121,5,1,15,0.812535107135773,0.7,-1.20451474189758,0.011116499081254,-0.838233113288879,-0.457493394613266
"1839",118,7,2,11,0.813594222068787,0.5,-0.961501061916351,0.142691344022751,-0.85628068447113,0.0460802987217903
"1840",86,1,6,37,0.826825499534607,0.815789473684211,-0.828473150730133,-0.241406708955765,-0.638322532176971,0.0885442644357681
"1841",107,4,0,16,0.826882660388947,0.8,-1.08156394958496,0.202261611819267,-0.801572442054749,0.0488830097019672
"1842",79,1,7,42,0.889196991920471,0.813953488372093,-1.59791898727417,0.0379502512514591,-0.597919046878815,0.057126596570015
"1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844",80,14,21,21,0.685073614120483,0,0.273586422204971,0.0622356720268726,0.657801568508148,-0.0964570790529251
"1845",29,0,9,93,0.709158658981323,0.763157894736842,0.192434504628181,-0.485033243894577,-0.700889110565186,0.0876473858952522
"1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847",107,0,5,11,0.913956463336945,0.545454545454545,-0.490000009536743,1.2980432510376,-0.821415901184082,0.27050507068634
"1848",105,2,0,16,0.895154297351837,0.888888888888889,-1.75312221050262,0.253577321767807,-0.770222067832947,0.330686956644058
"1849",74,0,3,44,0.921155512332916,0.931818181818182,-1.50039875507355,0.425925105810165,-0.532455146312714,-0.0521281883120537
"1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854",119,14,0,3,0.823989808559418,0.176470588235294,-1.72544777393341,0,-0.936721444129944,0
"1855",113,2,0,5,0.903857171535492,0.714285714285714,1.15674006938934,0.28080490231514,0.904352486133575,0.00520019512623549
"1856",112,2,1,11,0.928918957710266,0.769230769230769,1.76282680034637,0.883936762809753,0.84528911113739,0.145120054483414
"1857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859",68,0,2,54,0.946733236312866,0.962962962962963,-1.57233965396881,0.188833966851234,-0.496774286031723,-0.867879748344421
"1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861",48,7,1,68,0.835520565509796,0.836734693877551,0.508131742477417,-0.00332769402302802,-0.430037617683411,0.415640562772751
"1862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863",68,0,2,50,0.964079022407532,0.96,-1.5618302822113,1.12621247768402,-0.53297483921051,-0.280189394950867
"1864",67,0,1,49,0.978954672813416,0.979591836734694,-1.57539892196655,1.06347465515137,-0.498433530330658,-0.408020406961441
"1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866",129,1,1,9,0.904967188835144,0.8,0.509999990463257,-0.777481257915497,0.965010643005371,-0.26221090555191
"1867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873",56,11,17,41,0.607660472393036,0.461538461538462,0.177080079913139,-0.0414405092597008,0.332698404788971,-0.126873552799225
"1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877",72,8,18,40,0.725389063358307,0.458333333333333,0.31893002986908,-0.159160926938057,0.433712780475616,-0.111581541597843
"1878",63,2,1,74,0.916233062744141,0.953125,0.634781301021576,-0.203801199793816,-0.247971370816231,-0.0656612664461136
"1879",137,4,0,0,0.834655523300171,0,0.620000004768372,0,1,0
"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881",131,1,2,8,0.939892172813416,0.666666666666667,0.649999976158142,-0.866721510887146,0.911383330821991,-0.23894889652729
"1882",20,7,8,96,0.729520976543427,0.464285714285714,0.261020869016647,0.317836672067642,-0.801820874214172,-0.0350099876523018
"1883",78,0,7,50,0.883340954780579,0.86,-1.62355172634125,0.138958215713501,-0.623551726341248,-0.46650043129921
"1884",20,11,21,82,0.630696952342987,0.219512195121951,-0.201684758067131,-0.146012097597122,0.663197994232178,-0.0160510502755642
"1885",80,7,10,29,0.750519335269928,0.527777777777778,-0.381793826818466,0.235065266489983,-0.641852200031281,0.0780345499515533
"1886",76,0,4,54,0.918170511722565,0.925925925925926,-1.54060220718384,0.323713749647141,-0.540602207183838,-0.0271232109516859
"1887",75,0,3,55,0.947056233882904,0.945454545454545,-1.58993005752563,0.670179069042206,-0.58993011713028,-0.289637953042984
"1888",77,0,3,54,0.947734594345093,0.944444444444444,-1.59040105342865,0.662654757499695,-0.59040105342865,-0.287649482488632
"1889",76,0,4,54,0.918311595916748,0.925925925925926,-1.55603742599487,0.348025918006897,-0.556037366390228,-0.107466660439968
"1890",76,0,2,55,0.968357264995575,0.963636363636364,-1.57906293869019,1.22888481616974,-0.579062938690186,-0.324746578931808
"1891",76,1,7,50,0.857500314712524,0.843137254901961,-0.607108950614929,-0.0406037606298923,-0.464108467102051,0.40348756313324
"1892",0,0,19,111,0.657035827636719,0,-0.220000028610229,0,1,0
"1893",75,2,5,47,0.834110975265503,0.857142857142857,-0.419403314590454,0.258661568164825,-0.330963134765625,-0.0507335104048252
"1894",46,5,0,66,0.852208197116852,0.891304347826087,-0.695991694927216,-0.0073676654137671,0.420503377914429,-0.907290935516357
"1895",75,1,4,46,0.92145162820816,0.893617021276596,-1.6138699054718,0.554555416107178,-0.613869845867157,-0.218370452523232
"1896",57,4,2,70,0.835801064968109,0.898305084745763,0.419032633304596,-0.0202124938368797,-0.202394291758537,-0.409346878528595
"1897",75,0,4,47,0.923255741596222,0.914893617021277,-1.6153929233551,-0.387634217739105,-0.615392982959747,0.214841306209564
"1898",111,5,1,6,0.883733332157135,0.454545454545455,-1.75737404823303,0.23862811923027,-0.831492304801941,0.493784010410309
"1899",14,11,24,79,0.619071781635284,0.0789473684210526,-0.186580762267113,0.12018558382988,0.67033064365387,-0.131286412477493
"1900",70,5,12,49,0.695671439170837,0.685185185185185,0.277037441730499,0.0321988947689533,0.374789237976074,-0.527810335159302
"1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1903",103,1,0,5,0.961271047592163,0.833333333333333,1.75062227249146,0.821480095386505,0.788245737552643,0.367988467216492
"1904",104,1,1,6,0.947537541389465,0.714285714285714,1.74547898769379,0.762996733188629,0.846133053302765,0.278777927160263
"1905",103,2,0,11,0.942018032073975,0.846153846153846,1.72099447250366,-0.644159972667694,0.813222646713257,-0.115185730159283
